,0
ACIAD_RS07380,3.83284707507071
ACIAD_RS12290,3.44467430299724
ACIAD_RS05920,2.4043785088027
ACIAD_RS03835,2.16371556154645
ACIAD_RS11130,3.99677879072924
ACIAD_RS08115,2.46771556962594
ACIAD_RS11120,3.80350106484741
ACIAD_RS05405,2.78115670097881
ACIAD_RS09800,3.04124060709166
ACIAD_RS10325,3.05106496133511
ACIAD_RS09075,2.71511618632138
ACIAD_RS04025,2.71678696482261
ACIAD_RS07375,3.94565338409576
ACIAD_RS06595,4.03314159467254
ACIAD_RS11410,2.75945611019456
ACIAD_RS14550,4.71302613333628
ACIAD_RS14595,6.56197051027919
ACIAD_RS03360,4.00179363612778
ACIAD_RS05505,2.14933930010497
ACIAD_RS13010,2.73103629929709
ACIAD_RS15900,3.3487268113078
ACIAD_RS11105,2.15960130470706
ACIAD_RS11575,2.28378838938057
ACIAD_RS02150,5.92937551453604
ACIAD_RS11790,2.66035250187444
ACIAD_RS08295,2.4698688813955
ACIAD_RS01860,3.27840474777446
ACIAD_RS03950,2.42908116828127
ACIAD_RS13750,2.10416331845926
ACIAD_RS09330,2.00484447094433
ACIAD_RS09045,2.39749422713474
ACIAD_RS11785,3.49431537061882
ACIAD_RS01320,2.18129825784964
ACIAD_RS04295,2.03493256705337
ACIAD_RS12930,3.34315180476551
ACIAD_RS06630,2.09651819674691
ACIAD_RS16160,2.57972068368169
ACIAD_RS04185,2.27362180923836
ACIAD_RS13955,2.41645201188682
ACIAD_RS09420,2.4478559669131
ACIAD_RS01470,3.68931658598506
ACIAD_RS07915,2.47953044513786
ACIAD_RS07340,2.59151713186329
ACIAD_RS07220,2.52841238116159
ACIAD_RS15605,2.08079365460127
ACIAD_RS05765,4.51400611933794
ACIAD_RS07580,2.14977407458258
ACIAD_RS12655,3.49549709908061
ACIAD_RS12895,3.19237369942578
ACIAD_RS02545,2.62266231518286
ACIAD_RS07805,2.23570028300544
ACIAD_RS13590,2.37088667574169
ACIAD_RS03045,4.0777627408143
ACIAD_RS13775,5.12131137521533
ACIAD_RS06480,2.00096932980207
ACIAD_RS01500,3.95778902433052
ACIAD_RS16510,2.83980170691191
ACIAD_RS01440,5.1636057816656
ACIAD_RS02220,2.94064882258843
ACIAD_RS05810,2.35468327612945
ACIAD_RS14985,4.12276856646114
ACIAD_RS01265,2.20506778783683
ACIAD_RS14025,2.94762627771756
ACIAD_RS11330,2.49090718344615
ACIAD_RS12905,3.50257809113338
ACIAD_RS11465,2.09419521984054
ACIAD_RS11455,2.20640542622894
ACIAD_RS13880,2.66962479069298
ACIAD_RS11100,3.30041155935543
ACIAD_RS07885,2.41618887039307
ACIAD_RS14250,5.08288490254329
ACIAD_RS12300,3.06438833193448
ACIAD_RS02185,2.44195713804576
ACIAD_RS05380,2.15130449315539
ACIAD_RS00870,4.60488663733063
ACIAD_RS12040,2.70122157108112
ACIAD_RS04440,3.83763670745706
ACIAD_RS04840,2.54101009540342
ACIAD_RS04420,5.12049859315433
ACIAD_RS00110,2.7086389527846
ACIAD_RS05970,2.2504513452376
ACIAD_RS06815,2.7709342715161
ACIAD_RS14485,4.85447891506243
ACIAD_RS04700,2.28791234843565
ACIAD_RS04590,3.0532945408869
ACIAD_RS13800,2.61921428541463
ACIAD_RS09295,4.82738326298196
ACIAD_RS11005,3.24333272173643
ACIAD_RS05045,2.76196468160906
ACIAD_RS10955,2.27355192248668
ACIAD_RS15250,2.40052273305633
ACIAD_RS06485,2.98205960498901
ACIAD_RS03395,4.2458374117127
ACIAD_RS02300,3.90200522223511
ACIAD_RS13235,2.13922311294191
ACIAD_RS11065,2.27085830270977
ACIAD_RS03580,2.29487768583067
ACIAD_RS08065,2.23154229411415
ACIAD_RS08035,3.48920728874822
ACIAD_RS15140,3.62603280970913
ACIAD_RS05315,2.03271701786099
ACIAD_RS04155,2.70881352234808
ACIAD_RS01460,3.82271509242138
ACIAD_RS00015,2.06996072573709
ACIAD_RS14170,2.41919946357161
ACIAD_RS12100,2.59244623291529
ACIAD_RS08410,2.80961762998977
ACIAD_RS04080,5.16785568628956
ACIAD_RS14815,3.89943735751375
ACIAD_RS13915,3.23996569870616
ACIAD_RS15030,3.66866627026531
ACIAD_RS10650,2.05737618975375
ACIAD_RS11315,2.25800139622968
ACIAD_RS11910,2.58026421372885
ACIAD_RS00310,2.27613467818138
ACIAD_RS09550,2.10227672462787
ACIAD_RS10930,4.54406856035854
ACIAD_RS16170,2.27015057742275
ACIAD_RS15350,3.77924257594794
ACIAD_RS15585,2.90665128512216
ACIAD_RS03345,2.95300059373757
ACIAD_RS03590,2.1756210785426
ACIAD_RS04970,3.43426870155072
ACIAD_RS09845,2.92492280461662
ACIAD_RS11085,2.46891144036763
ACIAD_RS13535,2.76988405510881
ACIAD_RS07505,2.19505566527455
ACIAD_RS00850,5.80846101707345
ACIAD_RS13325,3.35156922744351
ACIAD_RS01865,3.27810797058663
ACIAD_RS01740,3.80783040568994
ACIAD_RS03565,2.54558305721717
ACIAD_RS10595,2.56795799790486
ACIAD_RS09565,2.69789935320679
ACIAD_RS03820,2.03831868387803
ACIAD_RS01515,2.03465197844624
ACIAD_RS11215,4.06720614519698
ACIAD_RS09765,2.39453904027553
ACIAD_RS00705,3.45230709480702
ACIAD_RS04685,5.00755361726999
ACIAD_RS11815,3.17179463380117
ACIAD_RS08875,4.68192899309459
ACIAD_RS05990,2.05691791294253
ACIAD_RS03130,2.4758568998391
ACIAD_RS03090,2.68848640022012
ACIAD_RS05510,3.61775289426337
ACIAD_RS07725,2.11270834410945
ACIAD_RS00035,4.21604313442243
ACIAD_RS10130,2.75062545335888
ACIAD_RS01690,2.31426630803938
ACIAD_RS09040,2.64237767216428
ACIAD_RS02570,3.11202969568492
ACIAD_RS00835,4.66593637730751
ACIAD_RS04365,2.95844273158381
ACIAD_RS13260,2.22788365083596
ACIAD_RS15060,6.13147764486545
ACIAD_RS12830,2.55449876202476
ACIAD_RS06700,3.46040582222457
ACIAD_RS14930,2.84053453508067
ACIAD_RS01770,2.31590834200658
ACIAD_RS09610,2.68130375198712
ACIAD_RS16165,3.42292153918197
ACIAD_RS12815,3.07467201252235
ACIAD_RS09440,2.73361890803942
ACIAD_RS05995,2.00735004695226
ACIAD_RS05560,2.92368934974764
ACIAD_RS00115,2.70786964006082
ACIAD_RS07555,2.92184844259719
ACIAD_RS10905,2.20820141554716
ACIAD_RS09995,2.0627913246691
ACIAD_RS14545,3.30320051311002
ACIAD_RS03390,2.36747858133025
ACIAD_RS05140,2.99239225694119
ACIAD_RS12150,3.61112240863259
ACIAD_RS00765,2.5960772768354
ACIAD_RS03385,3.62393052848391
ACIAD_RS03815,2.66272754137801
ACIAD_RS02530,2.10959501851601
ACIAD_RS09280,5.60271426419558
ACIAD_RS03750,4.37317102015446
ACIAD_RS02280,4.19297341941083
ACIAD_RS09645,2.47665463833391
ACIAD_RS03440,2.29067385645283
ACIAD_RS06010,3.84006429480588
ACIAD_RS12825,3.02578422346581
ACIAD_RS05240,2.29268277895004
ACIAD_RS04490,2.11204629238938
ACIAD_RS05830,5.10011896342548
ACIAD_RS05345,3.00194307765851
ACIAD_RS15685,4.01259167844418
ACIAD_RS12195,3.76921254295193
ACIAD_RS09065,2.09665577287131
ACIAD_RS00245,4.47863671996274
ACIAD_RS07455,2.94562760127576
ACIAD_RS02960,2.17232952720287
ACIAD_RS14475,4.91970269721438
ACIAD_RS03930,2.55476242624223
ACIAD_RS01335,2.3734052348657
ACIAD_RS00860,4.8339714192932
ACIAD_RS15955,4.34275648814609
ACIAD_RS10105,2.65748233569006
ACIAD_RS08930,3.29185552429389
ACIAD_RS07260,2.11864714949793
ACIAD_RS05085,3.35457856542301
ACIAD_RS01510,2.61896037563573
ACIAD_RS09675,2.54274545944024
ACIAD_RS15230,2.25358725186322
ACIAD_RS04680,4.32247877858163
ACIAD_RS00420,2.35656339735149
ACIAD_RS01665,2.2801221419474
ACIAD_RS05845,2.5048412314028
ACIAD_RS12370,2.68470342791759
ACIAD_RS06680,3.58756401944633
ACIAD_RS10330,4.57663384819337
ACIAD_RS01050,5.09236821063568
ACIAD_RS11285,2.09360606402326
ACIAD_RS14205,2.35022352569705
ACIAD_RS00570,2.7805092740955
ACIAD_RS05325,2.98032175555579
ACIAD_RS13410,2.07977867387882
ACIAD_RS12975,3.72027681555966
ACIAD_RS08005,4.58263853305926
ACIAD_RS14440,2.46895639198325
ACIAD_RS04405,5.0072290594126
ACIAD_RS04150,2.93700360649294
ACIAD_RS01950,3.19437189271252
ACIAD_RS06800,3.55111591879512
ACIAD_RS13440,2.04504741506869
ACIAD_RS13925,3.48950838211113
ACIAD_RS03605,2.35058273340215
ACIAD_RS13970,2.77064828634072
ACIAD_RS14570,5.46892192566776
ACIAD_RS11605,3.95855091893343
ACIAD_RS03200,2.11666873482953
ACIAD_RS06640,2.65123084727554
ACIAD_RS11430,2.96212332936074
ACIAD_RS15630,4.72658315680376
ACIAD_RS03280,2.95750328135938
ACIAD_RS12990,2.72556826902086
ACIAD_RS09815,2.60768313978833
ACIAD_RS05785,3.48895677480886
ACIAD_RS13100,3.42035629282362
ACIAD_RS13335,2.63756693904344
ACIAD_RS04845,2.21219210577035
ACIAD_RS14710,2.46272076438706
ACIAD_RS12580,2.71374636300809
ACIAD_RS06415,2.41840828781489
ACIAD_RS03225,3.8342504695962
ACIAD_RS16280,2.15950956586886
ACIAD_RS11050,2.07819139679773
ACIAD_RS01330,2.26086867963122
ACIAD_RS14100,3.1765125310712
ACIAD_RS00840,6.9521239124705
ACIAD_RS05290,3.12327821064379
ACIAD_RS00690,2.29980386240783
ACIAD_RS12025,2.91826088662866
ACIAD_RS03860,3.77681751625407
ACIAD_RS06635,2.4876732018985
ACIAD_RS10885,2.06760838459902
ACIAD_RS08830,3.72734766464749
ACIAD_RS01240,3.09045001054066
ACIAD_RS07420,5.60934354600533
ACIAD_RS06320,2.01364372546764
ACIAD_RS09705,2.15638307640711
ACIAD_RS11775,2.67346920179931
ACIAD_RS05245,2.35207909034318
ACIAD_RS13665,3.94647955988922
ACIAD_RS02965,2.33915068960639
