gene,tag,target_id,LB0R1,LB0R2,LB0R3,LB1R1,LB1R2,LB1R3,M9LQR1,M9LQR2,M9LQR3,M9SFR1,M9SFR2,M9SFR3
N/A,ACIAD1842,lcl|CR543861.1_cds_CAG68675.1_1688,38.3275,43.8568,16.1729,30.0977,28.5543,53.8123,36.176,26.3584,41.8263,142.293,102.336,164.144
N/A,ACIAD1843,lcl|CR543861.1_cds_CAG68676.1_1689,178.259,150.44,319.458,114.687,165.731,652.157,1758.32,1560.14,1499.15,708.536,660.4,648.742
N/A,ACIAD1844,lcl|CR543861.1_cds_CAG68677.1_1690,7.16639,4.50775,0.0,0.0,0.0,0.0,11.5452,0.0,0.0,0.0,7.72059,4.13713
N/A,ACIAD1845,lcl|CR543861.1_cds_CAG68678.1_1691,5.22595,5.02525,7.71836,0.0,2.72345,0.0,4.32271,10.0828,6.65957,3.64291,11.8494,8.0816
N/A,ACIAD1846,lcl|CR543861.1_cds_CAG68679.1_1692,2.215,11.3378,6.53707,0.0,4.69722,2.19771,3.60335,16.8363,11.2033,12.4152,4.94928,10.0613
N/A,ACIAD1847,lcl|CR543861.1_cds_CAG68680.1_1693,2.0492,5.85239,1.50852,4.37985,2.10162,3.93438,2.32741,6.78196,5.31713,7.31894,5.44453,5.34605
N/A,ACIAD1848,lcl|CR543861.1_cds_CAG68681.1_1694,2.64216,1.68142,0.0,0.0,2.81019,2.62286,4.27788,0.0,13.3373,4.60532,2.91672,7.08839
N/A,ACIAD1849,lcl|CR543861.1_cds_CAG68682.1_1695,159.457,196.212,223.204,129.169,159.548,183.775,157.575,239.428,138.154,430.924,400.911,385.945
N/A,ACIAD1850,lcl|CR543861.1_cds_CAG68683.1_1696,44.2763,32.18,29.8536,10.4336,14.6428,40.4969,5.48553,25.6803,34.3641,95.1732,80.9977,116.693
N/A,ACIAD1851,lcl|CR543861.1_cds_CAG68684.1_1697,25.8291,13.7616,0.0,0.0,27.5818,0.0,0.0,0.0,0.0,0.0,0.0,5.98295
N/A,ACIAD1852,lcl|CR543861.1_cds_CAG68685.1_1698,2.99274,4.17613,6.16758,0.0,4.29393,2.86964,3.06328,5.95048,1.55434,6.10039,4.77111,5.06157
N/A,ACIAD1853,lcl|CR543861.1_cds_CAG68686.1_1699,0.0,7.16528,0.0,0.0,6.01327,0.0,9.11232,0.0,0.0,3.92319,0.0,1.67006
N/A,ACIAD1854,lcl|CR543861.1_cds_CAG68687.1_1700,1.64415,4.51745,2.41998,1.75931,3.92997,3.15086,0.0,2.18106,1.4239,2.7908,4.36872,2.57542
N/A,ACIAD1855,lcl|CR543861.1_cds_CAG68688.1_1701,42.2776,42.0584,70.6449,83.6853,64.5933,53.9303,87.5997,125.369,91.2843,135.903,158.266,173.921
N/A,ACIAD1856,lcl|CR543861.1_cds_CAG68689.1_1702,0.0,10.685,25.8336,0.0,0.0,0.0,0.0,0.0,0.0,23.7357,0.0,4.70682
N/A,ACIAD1857,lcl|CR543861.1_cds_CAG68690.1_1703,2.215,11.3378,6.53707,0.0,4.69722,2.19771,3.60335,16.8363,11.2033,12.4152,4.94928,10.0613
N/A,ACIAD1858,lcl|CR543861.1_cds_CAG68691.1_1704,2.0492,5.85239,1.50852,4.37985,2.10162,3.93438,2.32741,6.78196,5.31713,7.31894,5.44453,5.34605
N/A,ACIAD1859,lcl|CR543861.1_cds_CAG68692.1_1705,2.64216,1.68142,0.0,0.0,2.81019,2.62286,4.27788,0.0,13.3373,4.60532,2.91672,7.08839
N/A,ACIAD1860,lcl|CR543861.1_cds_CAG68693.1_1706,159.457,196.212,223.204,129.169,159.548,183.775,157.575,239.428,138.154,430.924,400.911,385.945
N/A,ACIAD1861,lcl|CR543861.1_cds_CAG68694.1_1707,44.2763,32.18,29.8536,10.4336,14.6428,40.4969,5.48553,25.6803,34.3641,95.1732,80.9977,116.693
N/A,ACIAD1862,lcl|CR543861.1_cds_CAG68695.1_1708,41.2743,63.3931,43.0116,24.1316,56.9408,91.2462,51.1864,55.6975,62.4947,122.14,97.4141,136.861
N/A,ACIAD1864,lcl|CR543861.1_cds_CAG68696.1_1709,247.986,375.526,187.953,140.214,251.268,196.696,236.334,192.615,213.871,178.261,164.288,206.299
N/A,ACIAD1865,lcl|CR543861.1_cds_CAG68697.1_1710,32.1732,55.8509,33.8957,21.415,29.2701,86.6416,82.1717,34.8985,81.3626,98.1024,76.8884,97.1556
sstT,ACIAD1866,lcl|CR543861.1_cds_CAG68698.1_1711,43.5136,28.0299,25.2365,28.5416,35.8294,55.6781,2.24727,3.929,8.55547,19.7282,29.2787,30.3447
N/A,ACIAD1867,lcl|CR543861.1_cds_CAG68699.1_1712,46.8513,42.6689,25.6542,29.8548,28.9914,37.6037,9.02745,7.89538,13.8059,42.7556,41.1369,50.9513
N/A,ACIAD1868,lcl|CR543861.1_cds_CAG68700.1_1713,9.1777,21.124,43.3432,20.3691,7.60375,51.8741,6.14134,3.58133,0.0,39.9921,41.7638,53.6882
N/A,ACIAD1869,lcl|CR543861.1_cds_CAG68701.1_1714,50.1368,59.7289,46.8033,46.097,48.2547,60.3971,18.7712,10.9391,11.1131,66.0678,68.9283,71.4242
N/A,ACIAD1870,lcl|CR543861.1_cds_CAG68702.1_1715,16.3936,22.5426,10.0568,7.66473,26.6205,18.3604,8.14593,13.5639,17.7238,23.0024,22.5559,19.6735
N/A,ACIAD1873,lcl|CR543861.1_cds_CAG68703.1_1716,72.4338,84.074,76.8102,70.893,73.6974,65.0139,41.5486,56.4882,44.2181,66.7617,81.1107,62.7996
N/A,ACIAD1874,lcl|CR543861.1_cds_CAG68704.1_1717,96.8033,83.737,114.375,61.0242,88.1511,54.5777,24.0798,4.67986,24.7121,61.4653,68.6642,62.9822
N/A,ACIAD1875,lcl|CR543861.1_cds_CAG68705.1_1718,74.0435,94.0362,78.6832,62.3575,70.5057,87.2975,72.732,69.6408,75.2064,131.018,146.885,122.302
gcvH,ACIAD1876,lcl|CR543861.1_cds_CAG68706.1_1719,277.893,244.791,343.826,374.086,294.686,331.825,42.4857,86.6822,123.038,293.566,218.955,263.472
aro,ACIAD1878,lcl|CR543861.1_cds_CAG68707.1_1720,75.0588,76.3592,69.926,56.4321,68.3866,64.0398,29.9715,18.2276,31.7717,530.551,258.133,338.177
frmA,ACIAD1879,lcl|CR543861.1_cds_CAG68708.1_1721,198.583,170.99,198.83,136.541,170.393,156.751,61.4733,75.9535,89.9039,175.235,141.425,148.948
N/A,ACIAD1880,lcl|CR543861.1_cds_CAG68709.1_1722,92.2342,62.2151,42.2585,53.3726,36.9358,68.6546,121.0,87.1892,101.829,120.119,101.228,144.89
N/A,ACIAD1881,lcl|CR543861.1_cds_CAG68710.1_1723,22.9383,26.2925,31.6034,23.5141,25.485,21.4944,27.5241,31.105,24.1062,37.0808,53.9124,32.7304
N/A,ACIAD1882,lcl|CR543861.1_cds_CAG68711.1_1724,47.1475,29.0712,33.5742,23.2445,26.891,36.3628,21.827,6.36395,16.7215,29.1525,24.0512,34.4398
N/A,ACIAD1883,lcl|CR543861.1_cds_CAG68712.1_1725,60.6765,52.0128,68.7884,52.1331,44.4608,62.0196,25.6445,41.4015,15.068,71.9525,77.0384,81.2555
N/A,ACIAD1884,lcl|CR543861.1_cds_CAG68713.1_1726,29.4031,26.885,43.3411,30.5658,30.3085,28.4584,17.2592,10.0628,13.1925,55.7107,46.5635,50.2705
N/A,ACIAD1885,lcl|CR543861.1_cds_CAG68714.1_1727,44.3308,42.4455,39.5925,33.7698,41.0081,42.5822,33.4053,34.6115,56.5467,55.161,68.6817,64.8264
N/A,ACIAD1886,lcl|CR543861.1_cds_CAG68715.1_1728,25.9766,26.5295,24.2506,22.3543,22.0833,32.8216,43.2097,39.0311,47.6976,40.2717,59.1596,40.6719
N/A,ACIAD1887,lcl|CR543861.1_cds_CAG68716.1_1729,15.1663,16.4435,6.57032,4.28176,16.4985,7.73,15.1481,19.425,27.7222,15.524,20.3142,18.4132
N/A,ACIAD1888,lcl|CR543861.1_cds_CAG68717.1_1730,88.8568,72.6543,103.463,86.7383,88.5845,119.649,39.2834,24.4355,44.1206,185.822,150.795,178.289
N/A,ACIAD1889,lcl|CR543861.1_cds_CAG68718.1_1731,64.7276,52.1199,58.5792,59.4215,38.9977,71.42,38.2764,12.1755,16.0388,59.3848,61.6963,72.6573
fumC,ACIAD1890,lcl|CR543861.1_cds_CAG68719.1_1732,160.318,131.907,120.844,114.853,131.847,117.483,48.2977,60.7046,60.5294,421.131,331.65,378.5
N/A,ACIAD1891,lcl|CR543861.1_cds_CAG68720.1_1733,61.745,70.1864,82.5564,66.3375,97.5936,67.9734,132.599,135.249,187.382,143.975,167.428,153.264
N/A,ACIAD1892,lcl|CR543861.1_cds_CAG68721.1_1734,172.818,123.721,127.586,135.128,118.518,105.084,196.481,273.592,387.647,173.124,221.201,172.623
N/A,ACIAD1893,lcl|CR543861.1_cds_CAG68722.1_1735,10.8856,11.6462,5.36291,16.9793,3.82141,32.3316,5.94182,20.7901,0.0,27.9236,28.5969,26.6853
N/A,ACIAD1894,lcl|CR543861.1_cds_CAG68723.1_1736,0.0,28.065,8.08818,0.0,5.87475,16.4222,44.5722,0.0,13.9187,17.2808,12.1346,32.7514
N/A,ACIAD1895,lcl|CR543861.1_cds_CAG68724.1_1737,90.2068,92.397,126.475,35.0382,52.6363,93.9844,14.6759,25.7034,34.2249,52.1074,60.4566,75.0645
N/A,ACIAD1896,lcl|CR543861.1_cds_CAG68725.1_1738,9.59935,20.7535,18.3837,10.7431,23.6835,34.2259,17.91,13.2871,14.9048,33.7687,30.5999,34.2095
N/A,ACIAD1897,lcl|CR543861.1_cds_CAG68726.1_1739,14.3531,12.2513,13.8132,17.7206,20.3592,17.9859,12.2519,14.2793,15.7764,24.1771,18.2308,23.8659
modC,ACIAD1899,lcl|CR543861.1_cds_CAG68727.1_1740,48.0594,54.9973,31.2621,36.0034,45.2204,27.411,23.8032,2.77591,10.9259,33.048,38.6103,38.3522
modB,ACIAD1900,lcl|CR543861.1_cds_CAG68728.1_1741,88.1302,72.105,79.5013,60.7821,88.1602,76.4259,8.87403,23.2832,6.78464,57.8052,56.8924,58.2817
modA,ACIAD1901,lcl|CR543861.1_cds_CAG68729.1_1742,166.934,160.882,155.023,158.762,137.737,130.341,129.557,180.369,127.006,201.262,183.518,192.471
moeA,ACIAD1902,lcl|CR543861.1_cds_CAG68730.1_1743,116.94,105.994,114.455,106.129,108.033,110.965,29.5744,28.087,23.3498,73.6103,68.7749,102.206
moaCB,ACIAD1903,lcl|CR543861.1_cds_CAG68731.1_1744,96.2133,110.305,66.2239,109.322,85.9216,68.3955,16.7929,28.475,34.9244,115.675,114.659,119.222
moaE,ACIAD1904,lcl|CR543861.1_cds_CAG68732.1_1745,238.116,250.648,201.514,116.671,202.936,199.49,96.7789,106.027,134.908,359.907,344.636,356.477
N/A,ACIAD1905,lcl|CR543861.1_cds_CAG68733.1_1746,83.8167,79.1592,40.713,117.716,60.1042,34.6152,90.1253,39.5129,123.291,149.13,150.961,135.539
moaA,ACIAD1906,lcl|CR543861.1_cds_CAG68734.1_1747,75.2873,91.5327,84.6464,58.3262,85.6077,92.6404,429.433,405.923,425.89,204.701,220.293,231.488
mobA,ACIAD1907,lcl|CR543861.1_cds_CAG68735.1_1748,64.823,63.3246,56.9359,21.9632,55.4934,41.4396,137.106,127.368,103.088,144.56,208.778,147.132
nasA,ACIAD1908,lcl|CR543861.1_cds_CAG68736.1_1749,33.41,36.2194,33.1447,27.929,40.2289,27.4382,75.077,60.0464,66.8033,41.238,38.9385,44.1247
N/A,ACIAD1909,lcl|CR543861.1_cds_CAG68737.1_1750,39.8344,46.376,34.082,24.5539,49.7862,23.0526,11.8785,16.6117,12.0442,30.3109,21.6274,25.1152
nasD,ACIAD1910,lcl|CR543861.1_cds_CAG68738.1_1751,9.93628,12.3977,10.4406,10.0501,12.7676,10.2999,11.1955,8.50793,13.3107,17.6653,18.7541,16.1203
N/A,ACIAD1911,lcl|CR543861.1_cds_CAG68739.1_1752,5.19544,10.983,5.94808,2.77891,2.95753,2.76683,2.95539,6.88898,2.99879,7.05806,9.20315,9.58355
N/A,ACIAD1912,lcl|CR543861.1_cds_CAG68740.1_1753,27.2999,28.6722,0.0,0.0,29.1106,25.4277,0.0,0.0,69.6338,7.93893,24.9835,31.2471
nasT,ACIAD1913,lcl|CR543861.1_cds_CAG68741.1_1754,9.28965,14.8262,18.2678,12.308,14.3956,13.5361,5.20299,15.1706,19.9203,27.2006,26.4298,28.9511
N/A,ACIAD1914,lcl|CR543861.1_cds_CAG68742.1_1755,26.7621,23.9956,20.8643,15.1261,25.047,27.9978,12.0487,18.7264,4.08063,37.0045,41.2257,42.1144
N/A,ACIAD1915,lcl|CR543861.1_cds_CAG68743.1_1756,150.478,141.424,152.391,174.045,136.916,134.055,168.091,259.527,311.266,275.676,405.953,245.431
fdhD,ACIAD1916,lcl|CR543861.1_cds_CAG68744.1_1757,168.3,151.361,123.987,127.799,160.304,158.347,183.028,233.907,198.794,184.719,196.325,162.316
N/A,ACIAD1917,lcl|CR543861.1_cds_CAG68745.1_1758,154.087,172.323,170.781,116.272,166.818,150.306,1096.87,1273.98,1101.4,784.852,718.147,728.641
N/A,ACIAD1918,lcl|CR543861.1_cds_CAG68746.1_1759,147.614,92.5609,99.4274,0.0,79.6363,139.997,90.1081,67.2349,92.7775,39.9566,0.0,63.5842
N/A,ACIAD1919,lcl|CR543861.1_cds_CAG68747.1_1760,109.328,113.422,89.9246,99.4858,107.615,87.2978,18.0006,41.9872,36.8117,118.32,81.5608,87.5738
glnS,ACIAD1920,lcl|CR543861.1_cds_CAG68748.1_1761,151.906,114.496,160.585,185.866,132.236,153.271,23.8914,32.1927,22.7068,114.363,108.373,100.298
ppiB,ACIAD1921,lcl|CR543861.1_cds_CAG68749.1_1762,346.364,287.422,341.857,435.459,248.285,359.361,19.8229,3.85286,25.3636,412.088,281.319,505.737
lpxH,ACIAD1922,lcl|CR543861.1_cds_CAG68750.1_1763,58.0962,60.135,58.8707,42.4707,39.9003,47.9844,8.179,2.38423,3.12459,56.0112,50.9752,61.5924
nfnB,ACIAD1923,lcl|CR543861.1_cds_CAG68751.1_1764,75.8554,82.9095,93.8581,88.4603,97.8027,87.9322,118.725,149.101,164.127,211.258,212.758,161.846
N/A,ACIAD1924,lcl|CR543861.1_cds_CAG68752.1_1765,20.8633,42.3361,30.7371,34.9334,42.9073,42.1434,48.8418,72.65,48.8326,78.7593,88.2207,72.3511
fda,ACIAD1925,lcl|CR543861.1_cds_CAG68753.1_1766,571.428,517.799,621.618,639.724,535.185,592.884,37.2303,46.498,52.6861,373.064,301.727,360.046
N/A,ACIAD1926,lcl|CR543861.1_cds_CAG68754.1_1767,86.4475,96.3246,77.7058,111.92,64.1532,118.647,21.3952,25.0482,67.0796,25.2196,21.5869,27.0855
pgk,ACIAD1927,lcl|CR543861.1_cds_CAG68755.1_1768,197.442,199.792,232.743,189.288,175.789,195.261,4.54673,6.62441,3.46209,177.843,120.767,200.696
N/A,ACIAD1928,lcl|CR543861.1_cds_CAG68756.1_1769,30.5218,62.6553,39.6885,0.0,0.0,28.0571,0.0,0.0,0.0,17.3077,81.5338,27.4855
N/A,ACIAD1929,lcl|CR543861.1_cds_CAG68757.1_1770,31.0245,57.7464,9.16965,53.4498,48.7087,48.9755,20.421,47.62,31.5323,75.8556,63.1178,95.6031
N/A,ACIAD1930,lcl|CR543861.1_cds_CAG68758.1_1771,60.0615,50.4597,65.275,135.658,55.533,52.2262,55.7423,71.2054,109.779,69.1769,84.5388,76.8299
N/A,ACIAD1931,lcl|CR543861.1_cds_CAG68759.1_1772,51.6656,66.6689,85.6687,51.4494,48.0784,86.548,11.1448,22.4362,6.16892,64.3548,50.0424,69.0064
N/A,ACIAD1933,lcl|CR543861.1_cds_CAG68760.1_1773,59.9298,52.2969,77.2049,85.1528,41.9058,63.4135,11.6026,10.819,8.83551,38.9162,33.3448,42.0012
N/A,ACIAD1934,lcl|CR543861.1_cds_CAG68761.1_1774,48.4751,41.6244,38.6677,53.1308,52.4006,39.0187,10.8453,23.4725,24.7408,59.4377,61.3968,58.6461
N/A,ACIAD1935,lcl|CR543861.1_cds_CAG68762.1_1775,32.8007,33.948,19.9481,34.2814,48.2781,30.8162,49.7829,50.9509,40.6926,32.2732,34.9128,33.7027
N/A,ACIAD1936,lcl|CR543861.1_cds_CAG68763.1_1776,10.6947,9.89248,10.0262,6.21697,8.99619,18.741,19.785,17.2993,17.6099,21.5876,25.4579,27.6562
braG,ACIAD1937,lcl|CR543861.1_cds_CAG68764.1_1777,30.6529,25.5275,12.1631,18.8099,15.785,17.0927,17.9345,27.8822,18.2669,26.661,25.4983,22.8241
N/A,ACIAD1938,lcl|CR543861.1_cds_CAG68765.1_1778,20.0841,22.7149,20.7727,12.1982,20.5734,17.163,14.8295,16.203,14.1037,23.9541,17.308,25.1688
braE,ACIAD1939,lcl|CR543861.1_cds_CAG68766.1_1779,5.27253,9.56531,9.98214,2.41322,8.50243,6.51393,1.28178,4.48229,5.85924,7.95065,9.43394,10.1359
N/A,ACIAD1940,lcl|CR543861.1_cds_CAG68767.1_1780,6.66327,7.26302,7.01134,6.088,6.84937,13.7577,1.61475,0.0,0.0,8.77683,19.5068,9.82025
braF,ACIAD1941,lcl|CR543861.1_cds_CAG68768.1_1781,2.13635,1.35947,0.0,0.0,3.29729,2.06173,1.80866,4.21744,2.76136,5.481,3.64799,3.67105
N/A,ACIAD1942,lcl|CR543861.1_cds_CAG68769.1_1782,1.29604,1.23351,0.0,2.07826,0.0,1.24358,2.20924,1.28749,3.36403,1.98282,1.4758,2.02908
N/A,ACIAD1943,lcl|CR543861.1_cds_CAG68770.1_1783,118.478,111.367,88.4003,113.837,106.214,98.716,22.8367,31.3178,32.7576,82.611,95.3282,103.302
N/A,ACIAD1944,lcl|CR543861.1_cds_CAG68771.1_1784,137.856,115.493,112.647,95.0175,117.354,126.394,170.255,128.648,182.416,127.089,127.932,138.099
murB,ACIAD1945,lcl|CR543861.1_cds_CAG68772.1_1785,172.757,163.333,123.172,115.175,132.392,162.31,55.8455,72.8468,58.7653,149.385,136.178,170.973
N/A,ACIAD1946,lcl|CR543861.1_cds_CAG68773.1_1786,201.429,194.613,217.091,143.426,192.153,238.032,57.1289,86.2193,87.7351,227.572,206.117,229.129
csp,ACIAD1948,lcl|CR543861.1_cds_CAG68774.1_1787,12613.1,11851.5,5702.97,3101.65,14963.0,6607.02,5398.11,5831.16,5499.16,452.446,796.231,517.701
N/A,ACIAD1949,lcl|CR543861.1_cds_CAG68775.1_1788,101.75,69.2357,176.108,0.0,72.4477,62.6847,171.522,304.959,258.741,150.967,150.299,212.287
N/A,ACIAD1950,lcl|CR543861.1_cds_CAG68776.1_1789,28.7753,23.9153,30.2614,25.2595,33.7279,25.6513,12.8389,10.8835,15.9991,44.7464,41.347,45.8996
N/A,ACIAD1951,lcl|CR543861.1_cds_CAG68777.1_1790,70.1824,77.5343,67.91,61.0242,62.9651,61.6966,12.0399,37.4389,30.8901,67.3593,85.1436,92.2239
terZ,ACIAD1952,lcl|CR543861.1_cds_CAG68778.1_1791,418.938,518.317,591.236,327.452,416.121,646.546,116.211,132.307,114.482,556.44,427.935,487.038
N/A,ACIAD1953,lcl|CR543861.1_cds_CAG68779.1_1792,249.686,246.828,279.2,243.22,310.497,279.572,66.4733,67.8217,73.018,331.077,319.211,283.363
N/A,ACIAD1954,lcl|CR543861.1_cds_CAG68780.1_1793,227.448,195.246,197.204,172.9,218.448,190.109,42.6634,48.5407,63.3961,167.077,187.133,153.665
terE,ACIAD1955,lcl|CR543861.1_cds_CAG68781.1_1794,805.787,806.568,955.855,1097.6,730.173,843.721,615.842,601.246,422.785,1172.8,1196.75,1188.64
N/A,ACIAD1956,lcl|CR543861.1_cds_CAG68782.1_1795,539.305,538.527,627.766,561.074,516.329,593.492,87.1611,129.986,93.7478,454.213,477.701,381.863
terD,ACIAD1957,lcl|CR543861.1_cds_CAG68783.1_1796,552.537,507.782,725.054,607.75,468.989,603.229,437.174,316.245,419.767,650.318,645.656,636.54
terA,ACIAD1958,lcl|CR543861.1_cds_CAG68784.1_1797,218.887,181.985,196.068,201.906,215.652,203.098,44.9454,53.6964,51.3328,108.953,128.376,109.406
N/A,ACIAD1959,lcl|CR543861.1_cds_CAG68785.1_1798,81.8631,84.13,84.1361,68.49,84.1494,57.7822,1.61475,7.52997,12.3176,33.482,32.5113,35.1148
N/A,ACIAD1960,lcl|CR543861.1_cds_CAG68786.1_1799,141.732,138.664,129.277,111.927,146.786,157.316,25.9095,21.9635,23.3193,78.3222,94.4695,86.1407
N/A,ACIAD1961,lcl|CR543861.1_cds_CAG68787.1_1800,73.7885,79.5394,95.1273,72.0498,84.3294,88.9608,15.6283,18.2205,26.5044,60.6111,58.3349,79.746
N/A,ACIAD1962,lcl|CR543861.1_cds_CAG68788.1_1801,123.18,118.167,131.902,103.201,122.76,116.934,48.8737,37.5149,47.209,120.969,141.058,123.785
N/A,ACIAD1963,lcl|CR543861.1_cds_CAG68789.1_1802,126.033,113.22,87.1376,70.1614,132.506,85.678,28.7641,32.0049,45.8251,101.552,110.252,107.975
N/A,ACIAD1964,lcl|CR543861.1_cds_CAG68790.1_1803,58.4827,70.3364,55.9092,60.2001,65.004,62.224,10.2489,11.9443,11.6935,114.8,133.201,122.645
N/A,ACIAD1965,lcl|CR543861.1_cds_CAG68791.1_1804,58.0998,69.1406,64.119,72.0305,73.8888,71.4479,10.6508,12.412,15.1145,115.864,109.65,119.304
N/A,ACIAD1966,lcl|CR543861.1_cds_CAG68792.1_1805,66.4101,54.2889,69.6909,67.2483,60.3215,60.8881,33.7684,52.9875,53.4361,215.763,216.417,208.056
N/A,ACIAD1967,lcl|CR543861.1_cds_CAG68793.1_1806,91.3223,57.3388,76.9483,92.2725,94.2654,82.966,85.3874,82.5096,97.0728,245.34,288.707,225.09
terX,ACIAD1968,lcl|CR543861.1_cds_CAG68794.1_1807,173.188,171.655,175.168,132.133,172.833,198.505,245.781,303.492,265.479,673.887,829.161,590.06
terY,ACIAD1969,lcl|CR543861.1_cds_CAG68795.1_1808,162.763,106.593,123.184,110.035,142.721,152.286,329.737,347.786,326.501,390.897,555.726,387.613
dnaX,ACIAD1970,lcl|CR543861.1_cds_CAG68796.1_1809,122.185,111.334,114.581,97.4118,124.245,121.386,52.1734,37.3076,46.8548,89.7451,75.6897,93.1378
smvA,ACIAD1971,lcl|CR543861.1_cds_CAG68797.1_1810,200.347,255.943,128.627,84.5242,277.401,183.555,22.701,12.2107,18.5968,60.0006,45.3982,47.8838
N/A,ACIAD1973,lcl|CR543861.1_cds_CAG68798.1_1811,215.127,182.133,128.754,136.303,170.726,125.707,57.6157,36.6532,36.0986,80.0218,95.799,72.3843
N/A,ACIAD1974,lcl|CR543861.1_cds_CAG68799.1_1812,57.4879,56.2909,34.0355,57.1268,53.8051,47.9506,22.3765,23.5967,34.0679,41.6246,41.9813,32.2876
N/A,ACIAD1975,lcl|CR543861.1_cds_CAG68800.1_1813,117.711,144.696,169.046,98.0243,119.003,130.641,243.163,211.151,189.371,196.367,189.188,194.781
N/A,ACIAD1976,lcl|CR543861.1_cds_CAG68801.1_1814,91.0867,100.461,59.3157,65.5663,73.5193,80.9367,70.6842,73.5932,54.5002,183.671,182.308,166.543
N/A,ACIAD1977,lcl|CR543861.1_cds_CAG68802.1_1815,77.0395,64.771,81.0057,109.848,69.562,62.1563,25.0283,30.3865,31.7517,104.919,86.3344,75.2539
N/A,ACIAD1978,lcl|CR543861.1_cds_CAG68803.1_1816,59.5847,116.431,100.599,53.4376,62.2147,136.786,131.09,136.488,158.859,52.5009,48.1849,83.2669
N/A,ACIAD1979,lcl|CR543861.1_cds_CAG68804.1_1817,21.8568,25.2753,13.1731,15.8788,26.5616,16.2827,10.1052,23.5622,25.7014,21.3872,22.6207,22.3574
tal,ACIAD1980,lcl|CR543861.1_cds_CAG68805.1_1818,197.704,199.697,218.071,315.162,180.076,277.692,74.52,109.815,92.1668,193.152,191.193,225.133
N/A,ACIAD1981,lcl|CR543861.1_cds_CAG68806.1_1819,71.6437,97.6607,55.9231,46.9664,72.4801,61.2864,68.6124,68.9781,83.2549,93.6892,100.726,101.207
N/A,ACIAD1982,lcl|CR543861.1_cds_CAG68807.1_1820,41.1723,41.5488,55.6482,42.1997,36.6852,36.9287,8.05024,4.02136,3.50293,40.4027,39.1964,45.2207
N/A,ACIAD1983,lcl|CR543861.1_cds_CAG68808.1_1821,18.3505,30.3938,27.0481,19.5102,28.9902,20.1137,22.7296,21.6847,28.4203,41.9443,32.028,42.0098
mgtA,ACIAD1984,lcl|CR543861.1_cds_CAG68809.1_1822,7.0897,9.47135,5.79384,6.76181,6.97684,5.26321,14.8623,17.8428,12.314,9.94249,15.552,14.9942
N/A,ACIAD1985,lcl|CR543861.1_cds_CAG68810.1_1823,11.6364,32.1378,15.2471,8.24245,21.3266,21.278,41.4472,35.6125,63.3682,30.6189,32.3762,35.9097
N/A,ACIAD1986,lcl|CR543861.1_cds_CAG68811.1_1824,203.013,260.146,177.002,50.0951,239.297,167.899,105.426,80.3821,106.121,369.361,316.442,309.89
map,ACIAD1987,lcl|CR543861.1_cds_CAG68812.1_1825,218.897,238.808,200.203,144.652,226.362,215.443,416.218,402.267,351.197,350.106,342.479,331.827
braZ,ACIAD1988,lcl|CR543861.1_cds_CAG68813.1_1826,32.4924,38.5936,46.0899,50.2357,27.2434,40.2152,18.1431,19.9711,21.4797,26.49,22.2003,32.9366
N/A,ACIAD1989,lcl|CR543861.1_cds_CAG68814.1_1827,2083.32,2000.53,2133.74,1190.16,3245.47,2117.47,27895.9,30291.8,29468.9,30658.0,27635.4,22757.2
fruB,ACIAD1990,lcl|CR543861.1_cds_CAG68815.1_1828,126.386,127.669,117.967,102.941,127.593,101.485,18.2848,15.7257,21.1602,47.8699,42.2031,56.8561
fruK,ACIAD1992,lcl|CR543861.1_cds_CAG68816.1_1829,128.854,140.067,100.787,86.725,119.599,100.948,3.01796,22.8683,6.90368,43.9621,35.411,45.298
fruA,ACIAD1993,lcl|CR543861.1_cds_CAG68817.1_1830,117.422,128.324,87.3585,86.971,113.919,88.9556,5.97284,4.35037,3.40601,29.1457,22.8677,27.7769
N/A,ACIAD1995,lcl|CR543861.1_cds_CAG68818.1_1831,65.795,51.1506,78.7224,47.9502,64.4245,67.5569,65.5003,90.2798,86.7557,122.907,101.155,104.057
ispF,ACIAD1996,lcl|CR543861.1_cds_CAG68819.1_1832,342.43,378.203,305.229,264.096,357.479,455.048,142.667,129.872,155.042,427.281,351.194,422.969
N/A,ACIAD1997,lcl|CR543861.1_cds_CAG68820.1_1833,43.5481,54.6542,43.4958,33.5474,28.992,46.3053,44.9529,66.219,68.7758,105.763,118.314,102.96
dadA,ACIAD1998,lcl|CR543861.1_cds_CAG68821.1_1834,125.489,120.545,121.671,78.3958,131.085,105.872,155.401,177.523,192.697,177.922,217.095,168.357
ispD,ACIAD1999,lcl|CR543861.1_cds_CAG68822.1_1835,134.068,164.552,116.031,98.0726,122.931,90.4149,31.1593,9.68881,12.6988,24.8835,22.4008,27.6452
N/A,ACIAD2000,lcl|CR543861.1_cds_CAG68823.1_1836,315.135,391.823,324.353,273.59,299.72,336.261,1114.67,852.093,980.068,342.326,322.366,405.514
eno,ACIAD2001,lcl|CR543861.1_cds_CAG68824.1_1837,274.507,284.333,253.11,286.484,239.293,240.671,18.5246,9.59586,9.39986,85.0665,52.8999,104.302
kdsA,ACIAD2002,lcl|CR543861.1_cds_CAG68825.1_1838,211.75,215.471,195.88,215.672,172.155,256.336,15.0285,13.6273,20.3847,94.2189,65.032,115.441
